65031513;41;4104501;410450125;41045012500;410450125000007P;0;1;85760000;DUAS BARRAS;ESTRADA;;123;0;SN;;;;;;;;;;;-25.575652;-53.696885;1;3;PRODUCAO FRANGO E BOI;1;;;
65031511;41;4104501;410450125;41045012500;410450125000007P;0;1;85760000;DUAS BARRAS;ESTRADA;;123;0;SN;;;;;;;;;;;-25.564294;-53.696390;1;1;;;;;101
65031509;41;4104501;410450125;41045012500;410450125000007P;0;1;85760000;DUAS BARRAS;ESTRADA;;123;0;SN;;;;;;;;;;;-25.569045;-53.698574;1;1;;;;;101
204785928;41;4104501;410450105;41045010500;410450105000012P;0;184;85760000;SAO CRISTOVAO;RODOVIA;;163;0;SN;DEPOSITO;AO LADO;;;;;;;;;-25.648705;-53.802619;1;6;DEPOSITO AGROPECUARIO;1;;;
204785931;41;4104501;410450105;41045010500;410450105000012P;0;184;85760000;SAO CRISTOVAO;RODOVIA;;163;0;SN;CASA;FUDOS;;;;;;;;;-25.648595;-53.802287;1;1;;;;;101
204785925;41;4104501;410450105;41045010500;410450105000012P;0;184;85760000;SAO CRISTOVAO;RODOVIA;;163;0;SN;;;;;;;;;;;-25.648610;-53.802644;1;6;RAFFAELLI;1;;;
204787923;41;4104501;410450110;41045011000;410450110000005P;0;45;85760000;CRISTO REI;RODOVIA;;163;0;SN;CASA;ULTIMA;;;;;;;;;-25.605880;-53.733884;1;1;;;;;101
204787922;41;4104501;410450110;41045011000;410450110000005P;0;44;85760000;LAGEADO GRANDE;RODOVIA;;163;0;SN;;;;;;;;;;;-25.612590;-53.714872;1;1;;;;;101
204787921;41;4104501;410450110;41045011000;410450110000005P;0;44;85760000;LAGEADO GRANDE;RODOVIA;;163;0;SN;CASA;CASA FUNDOS;;;;;;;;;-25.612729;-53.709455;1;1;;;;;104
65030841;41;4104501;410450110;41045011000;410450110000005P;0;44;85760000;LAGEADO GRANDE;RODOVIA;;163;0;SN;;;;;;;;;;;-25.611485;-53.709303;1;1;;;;;101
65030836;41;4104501;410450110;41045011000;410450110000005P;0;44;85760000;LAGEADO GRANDE;RODOVIA;;163;0;SN;;;;;;;;;;;-25.612904;-53.714547;1;1;;;;;101
113164574;41;4104501;410450110;41045011000;410450110000005P;0;44;85760000;LAGEADO GRANDE;RODOVIA;;163;0;SN;LADO;ESQUERDO;;;;;;;;;-25.612767;-53.709376;1;1;;;;;101
113164574;41;4104501;410450110;41045011000;410450110000005P;0;44;85760000;LAGEADO GRANDE;RODOVIA;;163;0;SN;LADO;ESQUERDO;;;;;;;;;-25.612767;-53.709376;1;3;;1;;;
205504788;41;4104501;410450120;41045012000;410450120000008P;0;13;85760000;SANTA CLARA;RODOVIA;;183;0;SN;;;;;;;;;;;-25.587753;-53.953954;1;1;;;;;101
205504791;41;4104501;410450120;41045012000;410450120000008P;0;13;85760000;SANTA CLARA;RODOVIA;;183;0;SN;;;;;;;;;;;-25.588643;-53.950512;1;1;;;;;101
113173046;41;4104501;410450120;41045012000;410450120000008P;0;12;85760000;SAO LUIZ;RODOVIA;;183;0;SN;;;;;;;;;;;-25.599638;-53.890978;1;3;;1;;;
113173046;41;4104501;410450120;41045012000;410450120000008P;0;12;85760000;SAO LUIZ;RODOVIA;;183;0;SN;;;;;;;;;;;-25.599638;-53.890978;1;1;;;;;101
219262264;41;4104501;410450105;41045010500;410450105000007P;1;3;85760000;BAIRRO SAO CRISTOVAO;RUA;;25 DE MAIO;0;SN;;;;;;;;;;;-25.650747;-53.802970;1;6;MARCENARIA PINHEIRO;1;;;
219262261;41;4104501;410450105;41045010500;410450105000007P;1;3;85760000;BAIRRO SAO CRISTOVAO;RUA;;25 DE MAIO;506;;;;;;;;;;;;-25.652017;-53.803283;1;6;LOLI BISCOITOS;1;;;
219262262;41;4104501;410450105;41045010500;410450105000007P;1;3;85760000;BAIRRO SAO CRISTOVAO;RUA;;25 DE MAIO;628;;;;;;;;;;;;-25.651715;-53.803099;1;6;JC UNIFORMES;1;;;
219262265;41;4104501;410450105;41045010500;410450105000007P;1;3;85760000;BAIRRO SAO CRISTOVAO;RUA;;25 DE MAIO;0;SN;BARRACAO;LOLI 2;;;;;;;;;-25.651995;-53.803251;1;6;ARMAZEN LOLI 2;1;;;
64988169;41;4104501;410450105;41045010500;410450105000007P;1;3;85760000;BAIRRO SAO CRISTOVAO;RUA;;25 DE MAIO;0;SN;;;;;;;;;;;-25.650496;-53.802952;1;6;FABRICA DE EMBALAGENS;1;;;
219262263;41;4104501;410450105;41045010500;410450105000007P;1;3;85760000;BAIRRO SAO CRISTOVAO;RUA;;25 DE MAIO;0;SN;;;;;;;;;;;-25.650990;-53.803080;1;6;MODELI INDUSTRIA DE QLIMENTIS;1;;;
219262642;41;4104501;410450105;41045010500;410450105000007P;31;1;85760000;BAIRRO SAO CRISTOVAO;RUA;;25 DE MAIO;0;SN;;;;;;;;;;;-25.651216;-53.803344;1;6;PE DAGUA;1;;;
219262645;41;4104501;410450105;41045010500;410450105000007P;31;1;85760000;BAIRRO SAO CRISTOVAO;RUA;;25 DE MAIO;0;SN;;;;;;;;;;;-25.651449;-53.803472;1;6;BETEL;1;;;
219262640;41;4104501;410450105;41045010500;410450105000007P;31;1;85760000;BAIRRO SAO CRISTOVAO;RUA;;25 DE MAIO;0;SN;;;;;;;;;;;-25.650828;-53.803162;1;6;COOPAFI ESCRITORIO;1;;;
219262638;41;4104501;410450105;41045010500;410450105000007P;31;1;85760000;BAIRRO SAO CRISTOVAO;RUA;;25 DE MAIO;699;;;;;;;;;;;;-25.650684;-53.803208;1;6;COPAFI;1;;;
219262648;41;4104501;410450105;41045010500;410450105000007P;31;1;85760000;BAIRRO SAO CRISTOVAO;RUA;;25 DE MAIO;0;SN;;;;;;;;;;;-25.651658;-53.803525;1;6;SENTRA;1;;;
206338651;41;4104501;410450105;41045010500;410450105000003P;32;1;85760000;CENTRO;RUA;;ACACIA;0;SN;;;;;;;;;;;-25.670535;-53.815548;1;1;;;;;101
64986963;41;4104501;410450105;41045010500;410450105000003P;32;1;85760000;CENTRO;RUA;;ACACIA;244;;;;;;;;;;;;-25.670557;-53.815520;1;1;;;;;101
219262472;41;4104501;410450105;41045010500;410450105000007P;21;4;85760000;BAIRRO SAO CRISTOVAO;RUA;;AIMORES;3426;;;;;;;;;;;;-25.655900;-53.801326;1;1;;;;;101
219262478;41;4104501;410450105;41045010500;410450105000007P;21;4;85760000;BAIRRO SAO CRISTOVAO;RUA;;AIMORES;0;SN;;;;;;;;;;;-25.656286;-53.801333;1;1;;;;;101
219262474;41;4104501;410450105;41045010500;410450105000007P;21;4;85760000;BAIRRO SAO CRISTOVAO;RUA;;AIMORES;3395;;;;;;;;;;;;-25.656039;-53.801291;1;1;;;;;101
219262470;41;4104501;410450105;41045010500;410450105000007P;21;4;85760000;BAIRRO SAO CRISTOVAO;RUA;;AIMORES;2415;;;;;;;;;;;;-25.655790;-53.801233;1;1;;;;;101
219262476;41;4104501;410450105;41045010500;410450105000007P;21;4;85760000;BAIRRO SAO CRISTOVAO;RUA;;AIMORES;3381;;;;;;;;;;;;-25.656095;-53.801433;1;1;;;;;101
219262480;41;4104501;410450105;41045010500;410450105000007P;21;4;85760000;BAIRRO SAO CRISTOVAO;RUA;;AIMORES;2332;;;;;;;;;;;;-25.656713;-53.801492;1;1;;;;;101
219262629;41;4104501;410450105;41045010500;410450105000007P;30;2;85760000;BAIRRO SAO CRISTOVAO;RUA;;AIMORES;3310;;;;;;;;;;;;-25.656922;-53.801117;1;1;;;;;101
219262632;41;4104501;410450105;41045010500;410450105000007P;30;2;85760000;BAIRRO SAO CRISTOVAO;RUA;;AIMORES;0;SN;;;;;;;;;;;-25.656526;-53.801289;1;1;;;;;101
219262632;41;4104501;410450105;41045010500;410450105000007P;30;2;85760000;BAIRRO SAO CRISTOVAO;RUA;;AIMORES;0;SN;;;;;;;;;;;-25.656526;-53.801289;1;6;CASA DE COSTURA;1;;;
219262634;41;4104501;410450105;41045010500;410450105000007P;30;2;85760000;BAIRRO SAO CRISTOVAO;RUA;;AIMORES;2438;;;;;;;;;;;;-25.655727;-53.801046;1;1;;;;;101
95924773;41;4104501;410450105;41045010500;410450105000004P;25;3;85760000;CENTRO;RUA;;ALAGOAS;3469;;;;;;;;;;;;-25.666153;-53.810843;1;1;;;;;101
95924774;41;4104501;410450105;41045010500;410450105000004P;25;3;85760000;CENTRO;RUA;;ALAGOAS;3459;;TERREO;;;;;;;;;;-25.666198;-53.810618;1;1;;;;;101
95924776;41;4104501;410450105;41045010500;410450105000004P;25;3;85760000;CENTRO;RUA;;ALAGOAS;3413;;;;;;;;;;;;-25.666291;-53.810313;1;1;;;;;101
95924775;41;4104501;410450105;41045010500;410450105000004P;25;3;85760000;CENTRO;RUA;;ALAGOAS;3435;;TERREO;;;;;;;;;;-25.666255;-53.810463;1;1;;;;;101
215679558;41;4104501;410450105;41045010500;410450105000004P;25;3;85760000;CENTRO;RUA;;ALAGOAS;3435;;PORAO;UNICO;;;;;;;;;-25.666235;-53.810512;1;1;;;;;101
99428886;41;4104501;410450105;41045010500;410450105000004P;25;3;85760000;CENTRO;RUA;;ALAGOAS;3477;;;;;;;;;;;;-25.666099;-53.810918;1;1;;;;;101
95924771;41;4104501;410450105;41045010500;410450105000004P;25;3;85760000;CENTRO;RUA;;ALAGOAS;3485;;;;;;;;;;;;-25.666042;-53.811206;1;1;;;;;101
95924772;41;4104501;410450105;41045010500;410450105000004P;25;3;85760000;CENTRO;RUA;;ALAGOAS;3497;;;;;;;;;;;;-25.666046;-53.811253;1;1;;;;;101
95924517;41;4104501;410450105;41045010500;410450105000004P;15;5;85760000;CENTRO;RUA;;ALAGOAS;2855;;;;;;;;;;;;-25.668122;-53.805985;1;6;ESCRITORIO E OFICIMA DA ZECATUR;1;;;
97331659;41;4104501;410450105;41045010500;410450105000004P;15;5;85760000;CENTRO;RUA;;ALAGOAS;2855;;CASA;2;;;;;;;;;-25.668387;-53.804902;1;1;;;;;101
95924520;41;4104501;410450105;41045010500;410450105000004P;15;5;85760000;CENTRO;RUA;;ALAGOAS;2731;;;;;;;;;;;;-25.667817;-53.804294;1;1;;;;;101
95924518;41;4104501;410450105;41045010500;410450105000004P;15;5;85760000;CENTRO;RUA;;ALAGOAS;2855;;CASA;1;;;;;;;;;-25.668147;-53.805946;1;1;;;;;101
95924519;41;4104501;410450105;41045010500;410450105000004P;15;5;85760000;CENTRO;RUA;;ALAGOAS;2777;;;;;;;;;;;;-25.667765;-53.804570;1;1;;;;;101
95924752;41;4104501;410450105;41045010500;410450105000004P;24;3;85760000;CENTRO;RUA;;ALAGOAS;0;SN;ANDAR;2;APARTAMENTO;;;;;;;;-25.666618;-53.808884;1;1;;;;;103
95924753;41;4104501;410450105;41045010500;410450105000004P;24;3;85760000;CENTRO;RUA;;ALAGOAS;0;SN;ANDAR;1;APARTAMENTO;2;;;;;;;-25.666464;-53.808877;1;1;;;;;103
95924751;41;4104501;410450105;41045010500;410450105000004P;24;3;85760000;CENTRO;RUA;;ALAGOAS;33;;;;;;;;;;;;-25.666417;-53.809403;1;6;SALA DE DANCA;1;;;
95924750;41;4104501;410450105;41045010500;410450105000004P;24;3;85760000;CENTRO;RUA;;ALAGOAS;3351;;TERREO;;;;;;;;;;-25.666520;-53.809329;1;1;;;;;101
95924605;41;4104501;410450105;41045010500;410450105000004P;18;3;85760000;CENTRO;RUA;;ALAGOAS;3091;;PORAO;;;;;;;;;;-25.667052;-53.807083;1;1;;;;;101
95924608;41;4104501;410450105;41045010500;410450105000004P;18;3;85760000;CENTRO;RUA;;ALAGOAS;3047;;;;;;;;;;;;-25.667224;-53.806822;1;1;;;;;101
215679286;41;4104501;410450105;41045010500;410450105000004P;18;3;85760000;CENTRO;RUA;;ALAGOAS;3015;;FUNDOS;CASA;;;;;;;;;-25.667502;-53.806600;1;1;;;;;101
95924607;41;4104501;410450105;41045010500;410450105000004P;18;3;85760000;CENTRO;RUA;;ALAGOAS;0;SN;;;;;;;;;;;-25.667054;-53.807050;1;6;DEPOSITO DA CASA DO COLONO;1;;;
95924609;41;4104501;410450105;41045010500;410450105000004P;18;3;85760000;CENTRO;RUA;;ALAGOAS;3015;;;;;;;;;;;;-25.667491;-53.806604;1;1;;;;;101
95924610;41;4104501;410450105;41045010500;410450105000004P;18;3;85760000;CENTRO;RUA;;ALAGOAS;2997;;;;;;;;;;;;-25.667292;-53.806382;1;6;MECANICA DE MOTOS;1;;;
95924611;41;4104501;410450105;41045010500;410450105000004P;18;3;85760000;CENTRO;RUA;;ALAGOAS;2989;;;;;;;;;;;;-25.667486;-53.806252;1;1;;;;;101
95924462;41;4104501;410450105;41045010500;410450105000004P;12;3;85760000;CENTRO;RUA;;ALAGOAS;1458;;;;;;;;;;;;-25.668074;-53.803111;1;6;BAR;1;;;
97975265;41;4104501;410450105;41045010500;410450105000004P;12;3;85760000;CENTRO;RUA;;ALAGOAS;0;SN;;;;;;;;;;;-25.668182;-53.802684;1;6;PREDIO;1;;;
215679147;41;4104501;410450105;41045010500;410450105000004P;12;3;85760000;CENTRO;RUA;;ALAGOAS;2587;;;;;;;;;;;;-25.668070;-53.803063;1;6;DU MOMENTO;1;;;
95924464;41;4104501;410450105;41045010500;410450105000004P;12;3;85760000;CENTRO;RUA;;ALAGOAS;2575;;;;;;;;;;;;-25.668209;-53.802919;1;1;;;;;101
95924464;41;4104501;410450105;41045010500;410450105000004P;12;3;85760000;CENTRO;RUA;;ALAGOAS;2575;;;;;;;;;;;;-25.668209;-53.802919;1;6;FABRICA DE MOVEIS;1;;;
95924463;41;4104501;410450105;41045010500;410450105000004P;12;3;85760000;CENTRO;RUA;;ALAGOAS;2587;;;;;;;;;;;;-25.668083;-53.803026;1;1;;;;;101
95924466;41;4104501;410450105;41045010500;410450105000004P;12;3;85760000;CENTRO;RUA;;ALAGOAS;2545;;;;;;;;;;;;-25.668221;-53.802533;1;1;;;;;101
215679814;41;4104501;410450105;41045010500;410450105000004P;35;1;85760000;CENTRO;RUA;;ALAGOAS;2665;;;;;;;;;;;;-25.667944;-53.803617;1;6;SUDOESTE CONVENIENCIA;1;;;
215679821;41;4104501;410450105;41045010500;410450105000004P;35;1;85760000;CENTRO;RUA;;ALAGOAS;2665;;APARTAMENTO;1;;;;;;;;;-25.667903;-53.803663;2;1;;;;;103
215679827;41;4104501;410450105;41045010500;410450105000004P;35;1;85760000;CENTRO;RUA;;ALAGOAS;2665;;APARTAMENTO;2;;;;;;;;;-25.667903;-53.803663;2;1;;;;;103
215679811;41;4104501;410450105;41045010500;410450105000004P;35;1;85760000;CENTRO;RUA;;ALAGOAS;2675;;;;;;;;;;;;-25.667917;-53.803757;1;6;CLOVIS RECUPERADORA DE VEICULOS;1;;;
215679806;41;4104501;410450105;41045010500;410450105000004P;35;1;85760000;CENTRO;RUA;;ALAGOAS;2687;;;;;;;;;;;;-25.667893;-53.803931;1;6;JORGE AUTOCAR;1;;;
215679831;41;4104501;410450105;41045010500;410450105000004P;35;1;85760000;CENTRO;RUA;;ALAGOAS;2645;;;;;;;;;;;;-25.668015;-53.803482;1;6;LAVACAR DO DIONISIO;1;;;
204785345;41;4104501;410450105;41045010500;410450105000012P;0;159;85760000;TRES ANGICOS;RUA;;ALAGOAS;1609;;;;;;;;;;;;-25.670615;-53.793133;1;1;;;;;101
204785346;41;4104501;410450105;41045010500;410450105000012P;0;159;85760000;TRES ANGICOS;RUA;;ALAGOAS;1526;;;;;;;;;;;;-25.670602;-53.792388;1;1;;;;;101
204785034;41;4104501;410450105;41045010500;410450105000012P;0;35;85760000;SANTA CRUZ;RUA;;ALAGOAS;1071;;;;;;;;;;;;-25.670497;-53.793522;1;1;;;;;101
204785039;41;4104501;410450105;41045010500;410450105000012P;0;35;85760000;SANTA CRUZ;RUA;;ALAGOAS;0;SN;;;;;;;;;;;-25.670132;-53.794352;1;6;CAPORAL TRANSPORTES;1;;;
204785023;41;4104501;410450105;41045010500;410450105000012P;0;35;85760000;SANTA CRUZ;RUA;;ALAGOAS;1839;;;;;;;;;;;;-25.670005;-53.795404;1;6;MARCENARIA;1;;;
204785030;41;4104501;410450105;41045010500;410450105000012P;0;35;85760000;SANTA CRUZ;RUA;;ALAGOAS;1791;;;;;;;;;;;;-25.670155;-53.794765;1;1;;;;;101
204785043;41;4104501;410450105;41045010500;410450105000012P;0;35;85760000;SANTA CRUZ;RUA;;ALAGOAS;1548;;;;;;;;;;;;-25.670631;-53.792487;1;1;;;;;101
204785027;41;4104501;410450105;41045010500;410450105000012P;0;35;85760000;SANTA CRUZ;RUA;;ALAGOAS;0;SN;;;;;;;;;;;-25.669995;-53.795490;1;7;;;1;4;
95925139;41;4104501;410450105;41045010500;410450105000012P;0;35;85760000;SANTA CRUZ;RUA;;ALAGOAS;0;SN;;;;;;;;;;;-25.670276;-53.793749;1;6;BARRACAO MOVEIS;1;;;
65029587;41;4104501;410450105;41045010500;410450105000025P;1;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;2151;;;;;;;;;;;;-25.669241;-53.798692;1;1;;;;;101
65029589;41;4104501;410450105;41045010500;410450105000025P;1;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;0;SN;;;;;;;;;;;-25.669504;-53.797419;1;1;;;;;101
223982791;41;4104501;410450105;41045010500;410450105000025P;1;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;2123;;;;;;;;;;;;-25.669238;-53.798461;1;6;VIDRACARIA SANTA CRUZ;1;;;
65029588;41;4104501;410450105;41045010500;410450105000025P;1;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;2027;;;;;;;;;;;;-25.669521;-53.797645;1;1;;;;;101
65029712;41;4104501;410450105;41045010500;410450105000025P;6;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;2263;;CASA;;FRENTE;;;;;;;;-25.668919;-53.799627;1;1;;;;;101
65029714;41;4104501;410450105;41045010500;410450105000025P;6;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;2315;;;;;;;;;;;;-25.668818;-53.800119;1;6;BAR;1;;;
65029708;41;4104501;410450105;41045010500;410450105000025P;6;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;2327;;;;;;;;;;;;-25.668875;-53.800206;1;1;;;;;101
65029709;41;4104501;410450105;41045010500;410450105000025P;6;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;0;SN;PORAO;FRENTE;;;;;;;;;-25.668812;-53.800000;1;1;;;;;101
223982995;41;4104501;410450105;41045010500;410450105000025P;6;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;323;;CASA;FUNDOS;;;;;;;;;-25.669013;-53.800091;1;1;;;;;101
65029715;41;4104501;410450105;41045010500;410450105000025P;6;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;2315;;;;;;;;;;;;-25.669097;-53.800148;1;1;;;;;101
65029715;41;4104501;410450105;41045010500;410450105000025P;6;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;2315;;;;;;;;;;;;-25.669097;-53.800148;1;6;BAR E LANCHONETE;1;;;
223982997;41;4104501;410450105;41045010500;410450105000025P;6;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;0;SN;;;;;;;;;;;-25.669096;-53.799403;1;8;IGREJA;1;;;
223982994;41;4104501;410450105;41045010500;410450105000025P;6;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;2315;;CASA;FUNDOS;;;;;;;;;-25.669200;-53.800279;1;1;;;;;101
223982996;41;4104501;410450105;41045010500;410450105000025P;6;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;0;SN;CASA;FUNDOS;;;;;;;;;-25.669053;-53.799775;1;1;;;;;101
65029710;41;4104501;410450105;41045010500;410450105000025P;6;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;2275;;;;;;;;;;;;-25.668966;-53.799821;1;1;;;;;101
65029713;41;4104501;410450105;41045010500;410450105000025P;6;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;0;SN;;;;;;;;;;;-25.669360;-53.799696;1;1;;;;;101
65029711;41;4104501;410450105;41045010500;410450105000025P;6;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;2263;;CASA;;FUNDOS;;;;;;;;-25.669112;-53.799639;1;1;;;;;101
65029728;41;4104501;410450105;41045010500;410450105000025P;7;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;2435;;;;;;;;;;;;-25.668606;-53.801096;1;1;;;;;101
223983002;41;4104501;410450105;41045010500;410450105000025P;7;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;2417;;;;;;;;;;;;-25.668570;-53.801046;1;6;SPOHRMAQ;1;;;
223983003;41;4104501;410450105;41045010500;410450105000025P;7;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;2385;;;;;;;;;;;;-25.668602;-53.801008;1;1;;;;;101
65029726;41;4104501;410450105;41045010500;410450105000025P;7;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;2465;;;;;;;;;;;;-25.668514;-53.801556;1;1;;;;;101
65029726;41;4104501;410450105;41045010500;410450105000025P;7;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;2465;;;;;;;;;;;;-25.668514;-53.801556;1;6;OFICINA MECANICA;1;;;
65029727;41;4104501;410450105;41045010500;410450105000025P;7;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;2443;;;;;;;;;;;;-25.668744;-53.801293;1;1;;;;;101
65029725;41;4104501;410450105;41045010500;410450105000025P;7;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;0;SN;FUNDOS;;;;;;;;;;-25.668498;-53.801450;1;6;OFICINA MECANICA;1;;;
223983001;41;4104501;410450105;41045010500;410450105000025P;7;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;2483;;;;;;;;;;;;-25.668468;-53.801617;1;6;POSTO DELTA;1;;;
205858773;41;4104501;410450105;41045010500;410450105000026P;2;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;1760;;;;;;;;;;;;-25.670064;-53.794638;1;1;;;;;101
205858767;41;4104501;410450105;41045010500;410450105000026P;2;3;85760000;SANTA CRUZ;RUA;;ALAGOAS;1738;;;;;;;;;;;;-25.670073;-53.794516;1;1;;;;;101
